Gb_id,Movie_name,Release_year,Rovi_id,
8898,North Sea Texas,2011,324972686,
8899,Feel,2006,337805,
8900,Brooklyn Boheme,2012,21490969,
8905,Green,2010,66422291,
8907,Trek Nation,2011,21803661,
8912,Citadel,2012,66034918,
8915,Angelina Ballerina: Dance Around the World,2013,360553831,
8916,Thomas & Friends: Muddy Matters,2013,335839073,
8917,Barrio Tales,2012,304701445,
8920,Amazing Racer,2009,333646671,
8936,12/12/2012,2012,328923442,
8940,Video Game High School,2012,326025456,
8972,Secret of the Wings,2012,982760721,
9898,Preaching to the Perverted,1997,1256516,
9899,The Band's Visit,2007,2352031,
9901,Clambake,1967,1062563,
9905,The Dentist 2,1998,465697,
9912,Tuck Everlasting,2002,1506289,
9913,The Good Night,2007,2235756,
9941,Gates of Heaven,1978,35164,
9945,Sleuth,2007,2239151,
9959,Eaters,2011,19356330,
9960,Twins,1988,425312,
12283,The Funhouse,1981,432099,
12289,Towelhead,2008,2352114,
12297,Heavy Metal 2000,2000,1187471,
12303,Protocol,1984,424966,
12309,Fire Down Below,1997,448358,
12314,Lifeguard,1976,429950,
12324,Dogtown and Z-Boys,2001,1431119,
12328,An Evening with Kevin Smith,2002,1535150,
12330,Ernest Scared Stupid,1991,436544,
12336,The Nanny Diaries,2007,2212879,
12344,Until the Light Takes Us,2008,405257,
9964,The Rocker,2008,17637566,
9973,Sergeant Rutledge,1960,462674,
9977,Flying Lessons,2010,322046747,
9995,Gym Teacher: The Movie,2008,2309787,
9996,Volver,2006,2100027,
9997,Deep in the Woods,2000,163331,
10037,Dracula A.D. 1972,1972,1077451,
10042,I Am Comic,2010,11736790,
12363,3 2 1... Frankie Go Boom,2012,22520404,
12416,It's a Great Feeling,1949,428456,
12431,Blind Spot: Hitler's Secretary,2002,212430,
12442,A Simple Promise,2008,378500,
10072,Haiku Tunnel,2001,1384781,
10113,Suspicion,1941,456454,
10166,The Newest Pledge,2012,66616039,
10205,Ripe,1996,459523,
10263,Our Family Wedding,2010,8287983,
10264,Comes a Horseman,1978,438135,
10268,The Valley of Gwangi,1969,1071221,
10282,The Wrong Man,1956,1073030,
12456,Bottom's Up,2006,2037329,
12464,Cyborg 3,1995,1087701,
12476,Breakout,1975,429450,
12481,The Story of Seabiscuit,1949,446498,
12498,The Uninvited,2009,2397025,
12501,Sour Grapes,1998,466930,
12513,The Hitcher,1986,1094441,
12514,Space Cowboys,2000,1287987,
12515,Without Love,1945,458528,
12533,The Gang's All Here,1943,456785,
12535,Misery,1990,1076557,
12549,The Big Racket,1976,288581,
12556,Good Hair,2009,20422406,
12563,Dragnet,1987,426253,
12565,My Week with Marilyn,2011,17834257,
12585,The Thin Red Line,1998,1093501,
12586,Cloudburst,2011,21624604,
12615,The Taking of Pelham One Two Three,1974,1076009,
10332,Barney's Version,2010,14869388,
10361,The Mangler,1995,422996,
10386,Saraband,2003,1927529,
10388,Moby Dick,1956,428363,
10392,The Gene Generation,2007,11838299,
10394,To Kill a Mockingbird,1962,454905,
10404,The Dark,2005,1983742,
10406,Captains Courageous,1937,437826,
12619,Permanent Record,1988,427300,
12626,The Cherokee Kid,1996,426873,
12643,Contraband,1980,18779,
12651,Air Bud: Golden Receiver,1998,468706,
12652,Capitalism: A Love Story,2009,16884991,
12667,12 Dogs of Christmas: Great Puppy Rescue,2012,298963139,
12670,Superheroes,2007,362258,
12677,Jamboree,1957,1068227,
12683,Darby O'Gill and the Little People,1959,426360,
12694,Washington Square,1997,458623,
12706,Destry Rides Again,1939,425184,
10420,They Died with Their Boots On,1941,437047,
10427,Asoka,2001,1412616,
10433,Blind Woman's Curse,1970,50267,
10438,The Prankster,2010,8875001,
10443,A Piece of the Action,1977,1066484,
10445,Runaway Train,1985,1066616,
10459,Blue Crush,2002,1485018,
10462,XXX: State of the Union,2005,1842671,
10469,A Knight's Tale,2001,1344906,
10477,Two Weeks,2006,2218336,
10479,Red Flag,2012,67122804,
10503,Jo Koy: Lights Out,2012,22277237,
10510,The Dawn Patrol,1938,426236,
10520,Air Force,1943,429963,
10529,La Mujer de Mi Hermano,2005,1996390,
12720,The Standbys,2012,303151268,
12721,The Eye 2,2004,1875012,
12725,Hear and Now,2007,2313231,
12727,J. Edgar,2011,17973910,
12731,Starter for 10,2006,2173624,
12737,All Dogs Go to Heaven 2,1996,422665,
12741,Blade Runner,1982,1054339551,
12748,What Planet Are You From?,2000,1203909,
12753,The Point,1971,74601,
12773,Embrace of the Vampire,1995,1088136,
12779,Kareeb,1998,209279,
9043,The Frankenstein Theory,2013,370469127,
9045,Day of the Falcon,2011,18754929,
9053,Miss Dial,2013,359971183,
9063,The Boxing Girls of Kabul,2012,22418793,
9065,Erasing Hate,2011,19246867,
9067,Money and Medicine,2012,66478171,
9069,One Direction: The Only Way Is Up,2012,67142225,
9071,The End,2004,1702226,
9072,The Libertines: There Are No Innocent Bystanders,2011,8863376,
10544,The Princess and the Frog,2009,2397083,
10553,God's Country,2012,22176459,
10567,Driving Lessons,2006,2173590,
10575,Marco Polo: Return to Xanadu,2001,247754,
10579,California Split,1974,470170,
10597,Re-Generation,2004,1985304,
10600,Charro!,1969,1058940,
9087,Shotgun Wedding,2013,708569254,
9094,Maine Pyar Kiya,1989,58426,
9112,Metallica: Some Kind of Monster,2004,1691166,
9123,Tom Jones,1963,1071388,
9124,The Detective,1968,472685,
9131,Family Demons,2009,9085563,
9132,The Celestine Prophecy,2006,2092039,
9137,Polyester,1981,443550,
9154,China Moon,1994,1088451,
9157,Fata Morgana,1971,30276,
9158,Vacancy,2007,2173655,
9159,Girls Against Boys,2012,22556297,
9164,Powaqqatsi,1988,75323,
9165,Tracks,2005,2330245,
9188,The Great Muppet Caper,1981,436839,
10606,No Reservations,2007,2201391,
10614,Under Fire,1983,430990,
10615,Fallen,1998,19916837,
10623,Playing for Time,1980,1066981,
9224,Forbidden Zone,1980,1077769,
9237,Mind Hunters,2004,1855651,
9240,Flesh and Bone,1993,424525,
9246,DeSean Jackson: The Making of a Father's Dream,2013,360245977,
9252,Fools Rush In,1997,429199,
9263,Anacondas: Trail of Blood,2009,2437343,
9290,The Italian Job,2003,982759643,
9650,A Scandal in Paris,1946,1095630,
9652,Less Than Zero,1987,17894162,
9666,Doctor Faustus,1967,1062478,
9671,Stealing Home,1988,430081,
9682,Jobs,2013,1011663076,
9685,Crowsnest,2012,306686914,
9688,The Cooler,2003,1610429,
9690,Vamps,2012,66034639,
10952,Extraterrestrial,2011,20003822,
10953,Make the Yuletide Gay,2009,419101,
10959,Nick of Time,1995,427290,
10972,100 Women,2002,18873281,
10981,The Leopard,1963,472784,
10993,Anna and the King,1999,982759590,
10997,The Believers,1987,435590,
10998,Divine Secrets of the Ya-Ya Sisterhood,2002,1464856,
10999,The 3 Worlds of Gulliver,1960,19792130,
11002,Happy People: A Year in the Taiga,2010,17851334,
11004,Art of the Devil II,2005,291177,
11009,Warning Sign,1985,446825,
11026,The Celluloid Closet,1996,15060,
11028,Memoirs of a Geisha,2005,1932161,
11032,Worried About the Boy,2010,17896694,
11060,Fake Preacher,2005,270114,
11061,White Feather,1955,1079386,
11068,Ca$h,2010,16643392,
11080,Sunset,1988,1069674,
11101,Searching for Sonny,2011,22442769,
11102,The President's Analyst,1967,424964,
11129,The Last Frontier,1955,1079227,
11139,Hitler's Children,2011,22584238,
15732,Serving Up Richard,2012,293464584,
15756,Dancing at the Blue Iguana,2001,1375523,
15773,The Late Shift,1996,1087426,
15782,The Philosopher Kings,2009,422146,
15816,11 Harrowhouse,1974,1054357,
15955,The Calling,2009,7865041,
15956,The Grace Card,2011,16653357,
16225,Robin-B-Hood,2006,2406821,
16339,30 Years to Life,2003,1756271,
16352,The Inevitable Defeat of Mister and Pete,2013,361118489,
16369,A Civil Action,1998,1097732,
16401,Santa's Slay,2005,1891972,
16414,Knuckleball!,2012,66260318,
16449,The Gauntlet,1977,458583,
16632,Antitrust,2001,1296757,
16634,The Bad Seed,1956,1054742,
16666,Fear(s) of the Dark,2008,18133028,
16700,Carnal Knowledge,1971,432271,
16754,Special 26,2013,377594074,
16759,Funky Monkey,2004,1818714,
16768,Pocahontas: The Legend,1995,1092319,
16807,The Four Feathers,2002,1506297,
16855,Shallow Hal,2001,1420775,
16867,Abbott & Costello Meet the Mummy,1955,1074304,
16871,Passenger 57,1992,423069,
16875,Real Steel,2011,982760738,
16905,Going to Pieces: The Rise and Fall of the Slasher Film,2006,2038384,
16959,Bickford Shmeckler's Cool Ideas,2006,2190315,
16979,Driller Killer,1979,2358414,
17018,MVP: Most Valuable Primate,2000,1274097,
17095,Seconds Apart,2011,17858438,
17107,State Fair,1945,1059070,
17130,In Bruges,2008,2294511,
17163,I Robot,2004,1694687,
17249,Girl Most Likely,2012,19914376,
17254,Chimpanzee,2012,381693,
17276,Orgazmo,1997,1099771,
17463,Little Polar Bear,2001,1588486,
17499,Hollywoodland,2006,2100292,
17619,Knife Fight,2013,66260319,
17625,The Frisco Kid,1979,424925,
17662,The Truman Show,1998,982759644,
17669,Scooby-Doo and the Samurai Sword,2009,2464487,
17920,The Darkest Hour,2011,982759570,
17921,Kick-Ass 2,2013,982760219,
17934,Con Artist,2009,414521,
17954,Love Nest,1951,1061721,
17958,Generation Um...,2012,995566586,
18012,The Class,2008,2397130,
18015,The Good German,2006,989232214,
18024,National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,1597538,
18057,Forgetting Sarah Marshall,2008,2324936,
18063,Bulworth,1998,472275,
18093,Max Keeble's Big Move,2001,1356015,
18122,True Nature,2010,20026074,
18143,Prot̩g̩,2007,2465817,
15573,The Super,1991,429585,
15633,Mystery Team,2009,2422817,
15636,Tinker Tailor Soldier Spy,2011,18000383,
15652,Adulthood,2008,7936870,
15662,Passengers,2008,2391931,
15681,Dead Hooker in a Trunk,2009,14928606,
15737,Moon,2009,17889177,
15793,Trunk,2008,421476,
15808,Criss Cross,1949,465376,
15840,Stoker,2013,982759532,
16034,RoboCop,1987,431295,
16175,Step Up: Revolution,2012,21521868,
16218,Prisoner of Honor,1991,455321,
16229,The Bucket List,2007,2272117,
16247,The Replacement Killers,1998,451189,
16298,Kings of Leon: Live at the O2 London England,2009,9710376,
16301,Prosecuting Casey Anthony,2013,66867811,
16324,Herschell Gordon Lewis: The Godfather of Gore,2010,17098219,
16327,Harsh Times,2005,2133898,
16353,Three Little Words,1950,428544,
16371,Torn Apart,1990,451878,
16385,Help,2010,17936518,
16421,The Kentuckian,1955,1065484,
16434,Great Expectations,1998,446406,
16443,Cine Manifest,2006,323204,
16529,Bad Brains: Live at CBGB 1982,1982,299177,
16537,Lipstick,1976,1068638,
16557,Stitches,2012,297020216,
16615,Swamp Thing,1982,1071721,
16646,Forces of Nature,1999,982878506,
16648,Silver City,2004,1720722,
16745,Fixed Bayonets!,1951,457163,
16751,The Belle of New York,1952,435595,
16904,The Devil's Teardrop,2010,14662939,
16916,The Replacements,2000,989232199,
16928,Tales from the Darkside: The Movie,1990,1076061,
16955,The Hand that Rocks the Cradle,1992,467138,
16985,FernGully 2: The Magical Rescue,1998,129994,
16994,I Want to Live!,1958,435279,
17056,From the Hip,1987,1062172,
17087,Dragonball: Evolution,2009,2397018,
17089,Sweet Sixteen,2002,1594914,
17096,Persuasion,1995,453530,
17098,Short Circuit,1986,423322,
17150,Devil's Den,2006,2306846,
17224,Tying the Knot,2004,253380,
17248,Clara's Heart,1988,437844,
17253,Sound of My Voice,2011,982759580,
17287,Just Ask My Children,2001,1317275,
17348,J'accuse,1938,1085038,
17383,The Other F Word,2011,18864200,
17510,The Falcon and the Snowman,1985,435851,
17578,88 Minutes,2007,2324938,
17582,Genghis Blues,1999,133636,
17593,Love and Death,1975,434978,
17613,Little Nicky,2000,1289069,
17676,The Morning After,1986,428275,
17944,The Last Dragon,1985,1054456,
17959,Bride Wars,2009,982759596,
18067,Crazy/Beautiful,2001,1344836,
18081,Soul Plane,2004,1679734,
18114,Dead Reckoning,1947,434797,
18150,A Rage in Harlem,1991,1077157,
14164,Magdalena: Released From Shame,2007,2470247,
14173,Sun Don't Shine,2012,22520417,
14174,The Words,2012,22172980,
14195,RoboCop 2,1990,1082378,
14206,Shuttle,2008,2447450,
14218,The Whale,2011,17868211,
14226,You've Got Mail,1998,1093122,
14228,Louder than a Bomb,2011,14745200,
14229,War Don Don,2010,11738885,
14230,The Auteur,2008,379093,
14235,Chicago,2002,1548674,
14241,Scatter My Ashes at Bergdorf's,2013,982759550,
14248,The Wages of Fear,1953,1071701,
14255,Heavy Traffic,1973,41037,
14261,Oh God! You Devil!,1984,429625,
14286,Bombs Bullets & Fraud,2007,421866,
14287,Delta Force 2: The Colombian Connection,1990,473407,
14302,The White Stripes: Under Great White Northern Lights,2009,8440847,
14305,Legend of the Guardians: The Owls of Ga'Hoole,2010,12565588,
14363,The September Issue,2009,17889156,
14374,Dinner for Schmucks,2010,324152,
14379,The Principal,1987,454374,
14380,The Sentinel,2006,1998795,
14382,Point of No Return,1993,424306,
14383,Perfect Combination,2010,10782315,
14394,Fun and Fancy Free,1947,1062259,
14402,Three ... Extremes,2004,1908801,
14407,The Man from Laramie,1955,453185,
14412,Dream Lover,1993,1083531,
14414,New World Order,2009,329223956,
14447,Beyond the Walls,2012,66927770,
14454,The Greatest Show on Earth,1952,38553,
14462,National Velvet,1944,426465,
14488,Battledogs,2013,455704779,
14491,Barbie: A Fairy Secret,2011,18028951,
14505,Something New,2006,1960716,
14522,Knowing,2009,2397103,
14528,The Libertine,2004,1923771,
14536,My Village My Lobster,2012,459191966,
14561,Weird Science,1985,1078237,
14572,The Boys: The Sherman Brothers' Story,2009,374198,
14593,The Madness of King George,1994,426778,
14628,Under Siege,1992,465871,
14680,16 Acres,2012,317624714,
14727,The Last Mountain,2011,17950985,
14735,Gung Ho,1986,424641,
14827,Striptease,1996,1054340851,
14828,Canvas,2006,2239152,
14833,A Fine Madness,1966,455527,
14852,The Age of Innocence,1993,451008,
14853,Cape Fear,1962,459035,
14861,Empire Records,1995,424618,
14863,Shattered Lives,2009,762276086,
14883,Taxi Driver,1976,423055,
14931,The Happiness of the Katakuris,2001,1551650,
15052,Art & Copy,2009,2417363,
15077,Spread,2009,8359982,
15081,In Their Skin,2012,21181595,
15090,Slutty Summer,2004,1865056,
15092,Cast a Giant Shadow,1966,457833,
15138,Chestnut: Hero of Central Park,2004,2195535,
15221,Never So Few,1959,457663,
15226,The Chinese Feast,1995,1264464,
15232,The Perfect Score,2004,1632511,
15233,Scooby-Doo: Pirates Ahoy!,2006,2048101,
15238,Souler Opposite,1998,1171108,
15267,Beneath the Blue,2010,12284195,
15269,The Berlin File,2013,379858640,
15302,The Search for Mengele,1985,387370,
15344,Chasing Liberty,2004,1628399,
15347,Thelonious Monk: Straight No Chaser,1988,17894141,
15359,Little Shop of Horrors,1986,426795,
15379,The Chronicles of Narnia: The Lion the Witch & the Wardrobe,2005,991808608,
15405,The Clearing,2004,1689129,
15424,The Exterminating Angel,1962,1057677,
15462,Death Race,2008,2352023,
15463,Wubbzy's Big Movie!,2008,2362012,
15504,Idiocracy,2006,2098920,
15513,Iron Monkey,1993,1393845,
15544,The Twilight Saga: Eclipse,2010,982759915,
12788,Pooh's Grand Adventure: The Search for Christopher Robin,1997,1093286,
12799,Dirty Dancing,1987,17637499,
12800,The Boathouse Detectives,2010,17973931,
12811,Hide and Seek,2005,336370,
12815,The Kid Stays in the Picture,2002,1519895,
12827,Bigfoot County,2012,307016672,
12837,Mancation,2012,67270759,
12840,Sister Rose's Passion,2004,259821,
12841,Galaxy Quest,1999,982878507,
12853,Chloe,2009,414841,
12865,The Power of One,1992,447923,
12922,Frenemy,2009,11739943,
12932,Hurricane Season,2009,2397045,
12945,Friday the 13th,2009,21172632,
12952,Power,1986,454714,
12963,Mysteria,2011,342758034,
13012,The Unspoken Truth,1995,1086140,
13021,The Harvey Girls,1946,457423,
13032,Ghulam-E-Musthafa,1997,1386951774,
13065,Icons Among Us,2009,421505,
13087,Urban Justice,2007,20679768,
13104,Novocaine,2001,1402963,
13113,The LXD: The Uprising Begins,2010,16643377,
13150,Annie,1999,1128517,
13152,Jeepers Creepers,2001,1365508,
13160,Barbie: In The Pink Shoes,2013,359931972,
13177,The Reader,2008,2397046,
13180,The Kissing Bandit,1948,426573,
13199,Chisholm '72: Unbought and Unbossed,2004,246764,
13206,G.I. Joe: The Rise of Cobra,2009,2353993,
13215,Drivers Wanted,2012,313173108,
13216,The Preacher's Wife,1996,17890347,
13217,Tamara Drewe,2010,13816953,
13220,Dancer in the Dark,2000,1279984,
13379,Demon Hunter,2005,2060103,
13380,Twister,1996,422631,
13394,Undisputed,2002,1464878,
13453,Phil Collins: Going Back: Live at Roseland Ballroom NYC,2010,17973434,
13457,Mariah Carey: Around the World,1999,1048712,
13464,The Whole Truth,2009,1530485913,
13470,Hard Times,1975,424962,
13486,I'll Do Anything,1994,1082723,
13496,The Incredible Mr. Limpet,1964,457081,
13558,Ancient Alien Question,2012,67237178,
13595,Lust for Life,1956,450368,
13609,Coma,1978,446862,
13639,Teachers,1984,1072088,
13649,Soylent Green,1973,422921,
13656,April Fools,2007,2460373,
13673,Home Alone 2: Lost in New York,1992,982759587,
13677,Bandolero!,1968,453754,
13682,Scorpio,1973,1093757,
13708,At First Sight,1999,474584,
13724,Art of the Devil III,2008,397498,
13726,Spanish Judges,2000,1380475,
13760,Critters,1986,1056945,
13769,Stalker,1979,1086792,
13773,Boot Camp,2008,2463731,
13775,Feast II: Sloppy Seconds,2008,2390411,
13776,The Spencer Tracy Legacy,1986,89760,
13787,Twice Born,2012,311189930,
13793,Play It to the Bone,1999,1192189,
13794,The Perez Family,1995,430421,
13796,Fireflies in the Garden,2008,332899,
13803,Bad Karma,2012,289955262,
13866,Three of Hearts,1993,472289,
13875,The Spy Who Came In from the Cold,1965,17611476,
13900,Bed & Breakfast,2010,19750904,
13917,DeadTime,2012,66046196,
13930,The Family Man,2000,1308552,
13939,Dead of Winter,1987,435631,
13956,The Best Offer,2013,368524374,
13962,The Hangman,1959,1063925,
13969,The Train Robbers,1973,1077641,
14040,The Interrogation of Michael Crowe,2002,1472637,
14050,March of the Wooden Soldiers,1934,440185,
14057,The Many Adventures of Winnie the Pooh,1977,1062758,
14067,End of Days,1999,1178242,
14094,Homecoming,2009,2495343,
14097,Down to Earth,2001,1307560,
14135,Rosewood,1997,430978,
14142,Overlord,1975,1065614,
14151,The Addams Family,1991,460735,
14153,The Company We Keep,2012,1083927904,
14154,A Dry White Season,1989,436774,
18348,Rescue Dawn,2006,2192123,
18356,Carnival of Souls,1962,471718,
18613,The Christmas Cottage,2008,989356660,
